,Close,Contract,Year,ContractSymbol_x,ContractSymbol1,ContractSymbol_y,Expiration,SettlementPrice,DaysToExpiry,Close_next
09/12/2014,14.95,CFE_VX_Z4,2014,VX/Z4,VX/Z4_2014,VX/Z4_2014,17/12/2014,24.09,8,
10/12/2014,17.4,CFE_VX_Z4,2014,VX/Z4,VX/Z4_2014,VX/Z4_2014,17/12/2014,24.09,7,
11/12/2014,19.1,CFE_VX_Z4,2014,VX/Z4,VX/Z4_2014,VX/Z4_2014,17/12/2014,24.09,6,
12/12/2014,19.6,CFE_VX_Z4,2014,VX/Z4,VX/Z4_2014,VX/Z4_2014,17/12/2014,24.09,5,
15/12/2014,19.6,CFE_VX_Z4,2014,VX/Z4,VX/Z4_2014,VX/Z4_2014,17/12/2014,24.09,2,
16/12/2014,23.1,CFE_VX_Z4,2014,VX/Z4,VX/Z4_2014,VX/Z4_2014,17/12/2014,24.09,1,20.05
17/12/2014,17.6,CFE_VX_F5,2014,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,35,
18/12/2014,17.18,CFE_VX_F5,2014,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,34,
19/12/2014,16.55,CFE_VX_F5,2014,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,33,
22/12/2014,16.4,CFE_VX_F5,2014,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,30,
23/12/2014,15.95,CFE_VX_F5,2014,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,29,
24/12/2014,16.2,CFE_VX_F5,2014,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,28,
26/12/2014,15.85,CFE_VX_F5,2014,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,26,
29/12/2014,16.1,CFE_VX_F5,2014,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,23,
30/12/2014,16.45,CFE_VX_F5,2014,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,22,
31/12/2014,18.05,CFE_VX_F5,2014,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,21,
02/01/2015,17.85,CFE_VX_F5,2015,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,19,
05/01/2015,19.11,CFE_VX_F5,2015,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,16,
06/01/2015,19.85,CFE_VX_F5,2015,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,15,
07/01/2015,18.83,CFE_VX_F5,2015,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,14,
08/01/2015,17.7,CFE_VX_F5,2015,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,13,
09/01/2015,18.65,CFE_VX_F5,2015,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,12,
12/01/2015,19.6,CFE_VX_F5,2015,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,9,
13/01/2015,20.2,CFE_VX_F5,2015,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,8,
14/01/2015,20.6,CFE_VX_F5,2015,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,7,
15/01/2015,21.5,CFE_VX_F5,2015,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,6,
16/01/2015,20.65,CFE_VX_F5,2015,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,5,
20/01/2015,20.15,CFE_VX_F5,2015,VX/F5,VX/F5_2015,VX/F5_2015,21/01/2015,20.97,1,20.1
21/01/2015,18.85,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,28,
22/01/2015,17.85,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,27,
23/01/2015,18.35,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,26,
26/01/2015,17.23,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,23,
27/01/2015,17.85,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,22,
28/01/2015,20.5,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,21,
29/01/2015,19.1,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,20,
30/01/2015,21.05,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,19,
02/02/2015,20,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,16,
03/02/2015,18.85,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,15,
04/02/2015,19.8,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,14,
05/02/2015,18.7,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,13,
06/02/2015,19.15,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,12,
09/02/2015,19.65,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,9,
10/02/2015,18.55,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,8,
11/02/2015,18.4,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,7,
12/02/2015,16.9,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,6,
13/02/2015,16.45,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,5,
17/02/2015,16.2,CFE_VX_G5,2015,VX/G5,VX/G5_2015,VX/G5_2015,18/02/2015,16.64,1,18.25
18/02/2015,17.9,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,28,
19/02/2015,17.6,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,27,
20/02/2015,16.9,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,26,
23/02/2015,17.05,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,23,
24/02/2015,16.1,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,22,
25/02/2015,16.4,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,21,
26/02/2015,16,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,20,
27/02/2015,15.85,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,19,
02/03/2015,15.3,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,16,
03/03/2015,15.79,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,15,
04/03/2015,15.75,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,14,
05/03/2015,15.35,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,13,
06/03/2015,16.2,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,12,
09/03/2015,15.8,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,9,
10/03/2015,16.95,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,8,
11/03/2015,17.25,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,7,
12/03/2015,15.85,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,6,
13/03/2015,16.4,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,5,
16/03/2015,16.15,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,2,
17/03/2015,15.6,CFE_VX_H5,2015,VX/H5,VX/H5_2015,VX/H5_2015,18/03/2015,15.67,1,17.4
18/03/2015,16.5,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,28,
19/03/2015,16.55,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,27,
20/03/2015,16.15,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,26,
23/03/2015,16.1,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,23,
24/03/2015,15.85,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,22,
25/03/2015,16.6,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,21,
26/03/2015,16.5,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,20,
27/03/2015,16.25,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,19,
30/03/2015,15.8,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,16,
31/03/2015,16.3,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,15,
01/04/2015,16.05,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,14,
02/04/2015,15.65,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,13,
06/04/2015,15.3,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,9,
07/04/2015,15.25,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,8,
08/04/2015,14.8,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,7,
09/04/2015,14.1,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,6,
10/04/2015,13.4,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,5,
13/04/2015,14.35,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,2,
14/04/2015,13.55,CFE_VX_J5,2015,VX/J5,VX/J5_2015,VX/J5_2015,15/04/2015,13.81,1,15.6
15/04/2015,15.3,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,35,
16/04/2015,15.15,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,34,
17/04/2015,15.65,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,33,
20/04/2015,15.15,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,30,
21/04/2015,15.1,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,29,
22/04/2015,14.94,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,28,
23/04/2015,14.75,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,27,
24/04/2015,14.65,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,26,
27/04/2015,15.15,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,23,
28/04/2015,14.5,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,22,
29/04/2015,15.05,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,21,
30/04/2015,15.5,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,20,
01/05/2015,14.45,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,19,
04/05/2015,14.45,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,16,
05/05/2015,15.25,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,15,
06/05/2015,15.7,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,14,
07/05/2015,15.4,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,13,
08/05/2015,14.4,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,12,
11/05/2015,14.9,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,9,
12/05/2015,14.65,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,8,
13/05/2015,14.35,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,7,
14/05/2015,13.73,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,6,
15/05/2015,13.65,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,5,
18/05/2015,13.25,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,2,
19/05/2015,13.15,CFE_VX_K5,2015,VX/K5,VX/K5_2015,VX/K5_2015,20/05/2015,12.8,1,14.9
20/05/2015,14.9,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,28,
21/05/2015,14.35,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,27,
22/05/2015,14.45,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,26,
26/05/2015,14.95,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,22,
27/05/2015,14.55,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,21,
28/05/2015,14.5,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,20,
29/05/2015,14.65,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,19,
01/06/2015,14.6,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,16,
02/06/2015,14.9,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,15,
03/06/2015,14.4,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,14,
04/06/2015,14.95,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,13,
05/06/2015,14.75,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,12,
08/06/2015,15.2,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,9,
09/06/2015,14.85,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,8,
10/06/2015,13.9,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,7,
11/06/2015,13.53,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,6,
12/06/2015,14.15,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,5,
15/06/2015,15.5,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,2,
16/06/2015,14.9,CFE_VX_M5,2015,VX/M5,VX/M5_2015,VX/M5_2015,17/06/2015,14.67,1,15.6
17/06/2015,15.65,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,35,
18/06/2015,14.99,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,34,
19/06/2015,15.45,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,33,
22/06/2015,14.55,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,30,
23/06/2015,14.1,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,29,
24/06/2015,14.58,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,28,
25/06/2015,14.65,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,27,
26/06/2015,14.55,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,26,
29/06/2015,17.4,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,23,
30/06/2015,17.33,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,22,
01/07/2015,15.92,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,21,
02/07/2015,16.9,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,20,
06/07/2015,17.25,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,16,
07/07/2015,16.35,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,15,
08/07/2015,18.45,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,14,
09/07/2015,18.84,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,13,
10/07/2015,16.75,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,12,
13/07/2015,14.47,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,9,
14/07/2015,14.09,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,8,
15/07/2015,13.96,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,7,
16/07/2015,12.93,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,6,
17/07/2015,12.9,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,5,
20/07/2015,12.53,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,2,
21/07/2015,12.4,CFE_VX_N5,2015,VX/N5,VX/N5_2015,VX/N5_2015,22/07/2015,12.82,1,14.2
22/07/2015,14.2,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,28,
23/07/2015,14.25,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,27,
24/07/2015,14.95,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,26,
27/07/2015,15.78,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,23,
28/07/2015,14.4,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,22,
29/07/2015,14.05,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,21,
30/07/2015,13.95,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,20,
31/07/2015,14,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,19,
03/08/2015,13.9,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,16,
04/08/2015,14.15,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,15,
05/08/2015,13.95,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,14,
06/08/2015,14.5,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,13,
07/08/2015,14.25,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,12,
10/08/2015,13.59,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,9,
11/08/2015,14.5,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,8,
12/08/2015,14.3,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,7,
13/08/2015,14.15,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,6,
14/08/2015,14.29,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,5,
17/08/2015,13.85,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,2,
18/08/2015,14.3,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015,VX/Q5_2015,19/08/2015,14.78,1,15.2
19/08/2015,15.7,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,28,
20/08/2015,17.3,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,27,
21/08/2015,19.9,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,26,
24/08/2015,25.15,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,23,
25/08/2015,25.35,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,22,
26/08/2015,23.7,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,21,
27/08/2015,24.2,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,20,
28/08/2015,24.4,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,19,
31/08/2015,26.45,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,16,
01/09/2015,29.7,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,15,
02/09/2015,25.95,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,14,
03/09/2015,25.65,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,13,
04/09/2015,27.95,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,12,
08/09/2015,24.6,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,8,
09/09/2015,25.85,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,7,
10/09/2015,24.65,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,6,
11/09/2015,23.75,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,5,
14/09/2015,23.7,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,2,
15/09/2015,22.45,CFE_VX_U5,2015,VX/U5,VX/U5_2015,VX/U5_2015,16/09/2015,22.38,1,20.45
16/09/2015,19,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,35,
17/09/2015,20.4,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,34,
18/09/2015,21.5,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,33,
21/09/2015,19.68,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,30,
22/09/2015,21.75,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,29,
23/09/2015,21.1,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,28,
24/09/2015,21.9,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,27,
25/09/2015,22.35,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,26,
28/09/2015,24.05,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,23,
29/09/2015,23.85,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,22,
30/09/2015,23.02,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,21,
01/10/2015,22.2,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,20,
02/10/2015,21.05,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,19,
05/10/2015,19.9,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,16,
06/10/2015,20.3,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,15,
07/10/2015,19.45,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,14,
08/10/2015,18.45,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,13,
09/10/2015,18.15,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,12,
12/10/2015,16.7,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,9,
13/10/2015,18.28,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,8,
14/10/2015,18.32,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,7,
15/10/2015,16.55,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,6,
16/10/2015,16.1,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,5,
19/10/2015,15.25,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,2,
20/10/2015,16.1,CFE_VX_V5,2015,VX/V5,VX/V5_2015,VX/V5_2015,21/10/2015,14.91,1,17
21/10/2015,18.2,CFE_VX_X5,2015,VX/X5,VX/X5_2015,VX/X5_2015,18/11/2015,19.16,28,
22/10/2015,16.05,CFE_VX_X5,2015,VX/X5,VX/X5_2015,VX/X5_2015,18/11/2015,19.16,27,
23/10/2015,16.65,CFE_VX_X5,2015,VX/X5,VX/X5_2015,VX/X5_2015,18/11/2015,19.16,26,
26/10/2015,16.9,CFE_VX_X5,2015,VX/X5,VX/X5_2015,VX/X5_2015,18/11/2015,19.16,23,
