Date,Close,Contract,Year,ContractSymbol,ContractSymbol1
2024-03-22,17.1,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-03-22,17.61,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-03-22,18.12,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-03-22,20.62,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-03-22,19.25,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-03-25,14.4,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-03-25,15.5,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-03-25,16.25,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-03-25,17.02,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-03-25,17.56,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-03-25,18.07,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-03-25,20.62,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-03-25,19.3,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-03-25,0.0,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-03-26,14.32,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-03-26,15.37,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-03-26,16.11,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-03-26,16.88,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-03-26,17.41,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-03-26,17.9,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-03-26,20.49,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-03-26,19.15,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-03-26,19.21,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-03-27,14.1,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-03-27,15.17,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-03-27,15.97,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-03-27,16.77,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-03-27,17.32,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-03-27,17.87,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-03-27,20.42,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-03-27,19.05,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-03-27,19.17,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-03-28,14.4,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-03-28,15.39,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-03-28,16.14,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-03-28,16.91,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-03-28,17.45,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-03-28,17.98,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-03-28,20.6,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-03-28,19.2,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-03-28,18.92,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-01,14.61,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-04-01,15.51,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-01,16.17,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-01,16.97,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-01,17.46,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-01,17.97,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-01,20.57,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-01,19.16,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-01,19.02,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-02,14.91,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-04-02,15.75,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-02,16.42,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-02,17.19,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-02,17.72,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-02,18.17,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-02,20.75,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-02,19.28,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-02,19.2,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-03,14.91,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-04-03,15.64,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-03,16.31,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-03,17.07,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-03,17.6,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-03,18.09,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-03,20.7,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-03,19.15,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-03,19.1,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-04,15.95,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-04-04,16.39,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-04,16.93,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-04,17.54,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-04,18.03,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-04,18.47,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-04,21.1,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-04,19.45,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-04,19.25,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-05,16.01,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-04-05,16.48,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-05,16.95,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-05,17.59,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-05,18.06,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-05,18.48,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-05,21.2,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-05,19.48,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-05,19.18,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-08,15.3,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-04-08,15.95,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-08,16.47,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-08,17.18,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-08,17.72,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-08,18.17,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-08,20.91,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-08,19.2,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-08,19.03,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-09,14.98,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-04-09,15.82,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-09,16.42,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-09,17.14,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-09,17.66,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-09,18.11,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-09,20.92,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-09,19.15,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-09,19.07,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-10,15.46,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-04-10,16.26,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-10,16.8,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-10,17.46,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-10,17.93,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-10,18.43,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-10,21.16,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-10,19.37,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-10,19.25,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-11,15.0,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-04-11,15.88,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-11,16.51,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-11,17.27,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-11,17.77,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-11,18.26,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-11,21.13,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-11,19.25,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-11,18.99,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-12,17.05,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-04-12,17.2,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-12,17.56,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-12,18.12,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-12,18.47,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-12,18.82,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-12,21.5,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-12,19.5,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-12,19.37,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-15,18.55,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-04-15,18.1,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-15,18.32,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-15,18.71,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-15,18.93,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-15,19.2,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-15,21.85,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-15,19.82,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-15,19.49,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-16,18.15,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-04-16,17.4,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-16,17.7,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-16,18.15,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-16,18.38,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-16,18.66,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-16,21.28,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-16,19.25,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-16,18.97,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-17,17.95,CFE_VX_J24,2024,VX/J24,VX/J4_2024
2024-04-17,17.25,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-17,17.54,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-17,18.02,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-17,18.25,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-17,18.6,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-17,21.1,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-17,19.12,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-17,18.76,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-18,17.35,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-18,17.66,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-18,18.1,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-18,18.33,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-18,18.67,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-18,21.2,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-18,19.2,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-18,18.86,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-19,17.8,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-19,17.91,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-19,18.28,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-19,18.46,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-19,18.76,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-19,21.28,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-19,19.37,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-19,18.85,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-22,16.38,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-22,16.72,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-22,17.2,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-22,17.48,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-22,17.85,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-22,20.35,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-22,18.51,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-22,18.3,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-23,15.8,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-23,16.25,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-23,16.81,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-23,17.24,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-23,17.66,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-23,20.15,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-23,18.42,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-23,18.1,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-24,15.96,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-24,16.27,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-24,16.81,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-24,17.2,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-24,17.69,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-24,20.16,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-24,18.46,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-24,18.2,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-25,15.6,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-25,15.98,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-25,16.53,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-25,16.95,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-25,17.43,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-25,19.87,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-25,18.21,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-25,17.99,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-26,15.45,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-26,15.93,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-26,16.53,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-26,17.01,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-26,17.47,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-26,19.97,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-26,18.36,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-26,18.15,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-29,15.15,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-29,15.68,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-29,16.28,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-29,16.75,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-29,17.21,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-29,19.73,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-29,18.07,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-29,17.94,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-04-30,15.81,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-04-30,16.08,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-04-30,16.62,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-04-30,17.02,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-04-30,17.45,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-04-30,19.95,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-04-30,18.27,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-04-30,18.05,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-01,15.7,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-01,16.01,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-01,16.62,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-01,17.07,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-01,17.52,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-01,20.02,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-01,18.37,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-01,18.1,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-02,14.99,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-02,15.5,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-02,16.18,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-02,16.65,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-02,17.14,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-02,19.61,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-02,18.02,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-02,17.8,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-03,14.55,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-03,15.13,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-03,15.82,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-03,16.37,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-03,16.88,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-03,19.36,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-03,17.73,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-03,17.5,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-06,14.18,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-06,14.71,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-06,15.42,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-06,15.98,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-06,16.54,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-06,19.0,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-06,17.52,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-06,17.4,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-07,14.15,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-07,14.71,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-07,15.45,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-07,16.01,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-07,16.58,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-07,19.01,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-07,17.57,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-07,17.4,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-08,13.95,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-08,14.61,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-08,15.32,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-08,15.92,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-08,16.47,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-08,18.92,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-08,17.52,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-08,17.35,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-09,13.81,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-09,14.55,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-09,15.25,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-09,15.75,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-09,16.32,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-09,18.77,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-09,17.45,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-09,17.32,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-10,13.58,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-10,14.42,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-10,15.15,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-10,15.7,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-10,16.2,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-10,18.66,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-10,17.47,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-10,17.25,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-13,13.75,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-13,14.49,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-13,15.18,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-13,15.7,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-13,16.18,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-13,18.62,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-13,17.5,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-13,17.4,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-14,13.56,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-14,14.23,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-14,14.96,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-14,15.55,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-14,16.04,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-14,18.36,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-14,17.3,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-14,17.21,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-15,12.95,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-15,13.8,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-15,14.55,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-15,15.18,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-15,15.71,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-15,18.0,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-15,16.9,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-15,16.85,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-16,12.9,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-16,13.81,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-16,14.62,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-16,15.25,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-16,15.8,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-16,18.05,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-16,16.98,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-16,16.9,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-17,12.68,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-17,13.61,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-17,14.37,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-17,15.01,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-17,15.52,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-17,17.75,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-17,16.82,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-17,16.75,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-20,12.55,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-20,13.65,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-20,14.41,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-20,15.03,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-20,15.52,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-20,17.85,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-20,16.85,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-20,16.74,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-21,12.21,CFE_VX_K24,2024,VX/K24,VX/K4_2024
2024-05-21,13.37,CFE_VX_M24,2024,VX/M24,VX/M4_2024
2024-05-21,14.27,CFE_VX_N24,2024,VX/N24,VX/N4_2024
2024-05-21,14.95,CFE_VX_Q24,2024,VX/Q24,VX/Q4_2024
2024-05-21,15.4,CFE_VX_U24,2024,VX/U24,VX/U4_2024
2024-05-21,17.72,CFE_VX_V24,2024,VX/V24,VX/V4_2024
2024-05-21,16.7,CFE_VX_X24,2024,VX/X24,VX/X4_2024
2024-05-21,16.75,CFE_VX_Z24,2024,VX/Z24,VX/Z4_2024
2024-05-22,12.05,CFE_VX_K24,2024,VX/K24,VX/K4_2024
